resblock_id,resblock_name,district_name
5016389545930214,华山路518号,静安区
5012970569249324,华山路600-630号,静安区
5012970569249325,华山路620号,静安区
5011000006843,华山路639号,静安区
5011000007033,华山路693号,静安区
5012970569249326,华山路701号,静安区
5020024675487429,华山路732-3号,静安区
5020029600603628,华山路732-5号,静安区
5011000008070,华山路732号,静安区
5020021526414932,华山路732号4幢,静安区
5011000007470,华山路734号,静安区
5011000007490,华山路736号,静安区
5011000007076,华山路748号,静安区
5012970569249328,华山路750号,静安区
5012970569249329,华山路780号,长宁区
5020023288549619,华山路785-1号,静安区
5012970569249330,华山路785-3号,静安区
5012970569249331,华山路800弄6号,长宁区
5011000007547,华山路803弄,静安区
5012970569249332,华山路811号,静安区
5011102207892,华山路813弄,静安区
5011000010544,华山路823号,徐汇区
5011000009365,华山路825号,徐汇区
5011000005763,华山路827号,徐汇区
5016389545930058,华山路831号,徐汇区
5011000009150,华山路847号,徐汇区
5011000020233,华山路888号,长宁区
5012970569249333,华山路899号,徐汇区
5016389506370441,华山路8弄,长宁区
509821540319243,华川家园,浦东新区
509821540319333,华巷小区,青浦区
5011000016574,华师大一村,普陀区
5011000016489,华师大三村,普陀区
5011000000975,华师大二村,普陀区
5020024580028932,华庆商务楼,静安区
5011000019628,华府188,浦东新区
5011000016251,华府天地,黄浦区
508440750812762,华府天地愉园,闵行区
5011000000089,华府天地睿园,黄浦区
5013758623920960,华府天地睿园(商铺),黄浦区
5011000018415,华府樟园,普陀区
5011000010228,华府美墅,宝山区
5011000014515,华庭雅居,松江区
5011000013350,华延公寓,普陀区
5011000004307,华建一街坊,徐汇区
5011000005378,华建二街坊,徐汇区
5011000005402,华强大厦,浦东新区
5011000019263,华强景苑,青浦区
5011000009406,华强科技园,嘉定区
5016389501103404,华强路17号,金山区
5016389501103995,华强路42号,金山区
5017494409491263,华强路46号,金山区
5016389495337979,华强路48号,金山区
5012970569249418,华徐公路88号,青浦区
5011000001211,华志路559弄,青浦区
5012970569249459,华志路881号,青浦区
5020028559026160,华志路901号,青浦区
5011000018992,华志路903弄,青浦区
5011000012557,华怡宾馆,宝山区
5020020502851988,华戴路295号,浦东新区
5011000004111,华拓大厦,嘉定区
5011000018138,华敏世纪广场,长宁区
5011000013191,华敏大厦,虹口区
5011000016986,华敏翰尊国际,长宁区
5011000016050,华教大厦,黄浦区
5011000018606,华新中心邨,闵行区
5011000014632,华新明珠苑,青浦区
5012970569249384,华新街177号,青浦区
509977363956027,华新街418弄,青浦区
5011000003153,华新街650弄,青浦区
509977363956145,华新街665弄,青浦区
5012970569249385,华新路2号,嘉定区
5011000016028,华方大酒店,宝山区
5020033474677713,华日储运,闵行区
5011102208097,华旭国际大厦,黄浦区
5011000003339,华昌公寓,虹口区
5011000000318,华昌小区,浦东新区
5016389501103806,华昌路105号,虹口区
5012970706350674,华昌路144号,虹口区
5012970706350675,华昌路164号,虹口区
5015982324387709,华昌路168号,虹口区
5012970706350676,华昌路170号,虹口区
5012970706350677,华昌路174-176号,虹口区
5012970706350678,华昌路178-180号,虹口区
5011102206812,华明小区,松江区
5016389543047303,华明新村,松江区
5011000012957,华星公寓,虹口区
5011000003322,华星别墅,闵行区
5020026362379133,华星路357号,浦东新区
5012970569249386,华星路359号,浦东新区
5011000009480,华晖绿苑,杨浦区
5011000003302,华晖苑,杨浦区
5011000002386,华晟商务楼,静安区
5011000015406,华普科技大厦,黄浦区
5011000002060,华景大厦,静安区
5011000013884,华景花苑,闵行区
5011000003685,华景苑,浦东新区
5011000004110,华松小区,长宁区
5011000010999,华林大楼,徐汇区
5012970569249226,华林路12号,闵行区
5012970569249227,华林路217号,闵行区
5012970569249228,华林路219号,闵行区
5012970569249229,华林路221号,闵行区
5012970569249230,华林路231号,闵行区
5012970569249231,华林路233号,闵行区
5012970569249232,华林路257号,闵行区
5011102207389,华林路777弄,闵行区
5011000015690,华梅花苑,闵行区
5011000017593,华欣家园,徐汇区
5011000005243,华欣苑(公寓),宝山区
5011000014581,华欣苑(别墅),宝山区
5011000009816,华汇公寓,浦东新区
5011000009994,华江一村,嘉定区
5011000019386,华江二村,闵行区
5012970706350738,华江公路129弄8号,嘉定区
5012970706350739,华江公路18号,嘉定区
5012970569249164,华江公路25号,嘉定区
5012970569249165,华江公路720号,嘉定区
5011000014827,华江大楼,长宁区
5011000009478,华江小区,闵行区
5012970569249207,华江支路306号,嘉定区
5012970569249208,华江支路308号,嘉定区
5012970569249209,华江支路310号,嘉定区
5012970569249210,华江支路312号,嘉定区
5012970569249211,华江支路314号,嘉定区
5012970569249212,华江支路316号,嘉定区
5012970569249213,华江支路318号,嘉定区
5012970569249214,华江支路320号,嘉定区
5012970569249215,华江支路322号,嘉定区
5012970569249216,华江支路324号,嘉定区
5012970569249217,华江支路326号,嘉定区
5012970569249218,华江支路363号,嘉定区
5012970569249219,华江支路366号,嘉定区
5012493631270094,华江支路52号,嘉定区
5012970569249220,华江支路645号,嘉定区
5012970569249221,华江支路655号,嘉定区
5012970569249222,华江支路667-669号,嘉定区
5012970569249223,华江支路671号,嘉定区
5012970569249224,华江支路728号,嘉定区
5011000019764,华江新村,金山区
5011000013444,华江景城,嘉定区
5016389501103129,华江路10号,嘉定区
5011000018536,华江路121弄,嘉定区
5012970569249166,华江路129号,嘉定区
5016389495337449,华江路12号,嘉定区
5011000018554,华江路18号,嘉定区
5020025799817619,华江路190号,嘉定区
5012970569249167,华江路20号,嘉定区
5015531251346647,华江路21号,嘉定区
5016389501103138,华江路23号,嘉定区
5012970569249168,华江路258号,嘉定区
5012970569249169,华江路25号,嘉定区
5012970569249170,华江路341号,嘉定区
5017608844282721,华江路350弄37号,嘉定区
5012970569249171,华江路352号,嘉定区
5012970569249172,华江路392号,嘉定区
5014081313246254,华江路4号,嘉定区
5012516969688833,华江路6号,嘉定区
5012970569249174,华江路826号,嘉定区
5012970569249175,华江路836号,嘉定区
5012970569249195,华江路851号,嘉定区
5020025468464833,华江路888号,嘉定区
5020025467419234,华江路890号,嘉定区
5012970569249196,华江路908号,嘉定区
5012970569249197,华江路912号,嘉定区
5012970569249198,华江路916号,嘉定区
5012970569249199,华江路920号,嘉定区
5012970569249200,华江路930号,嘉定区
5012970569249201,华江路956号,嘉定区
5012970569249202,华江路958号,嘉定区
5012970569249203,华江路974号,嘉定区
5012970569249204,华江路976号,嘉定区
5020024473011679,华江路994号,嘉定区
5012970569249206,华江路998号,嘉定区
5012970706350680,华池路10号,普陀区
5011000003947,华池路15号,普陀区
5012970706350681,华池路16号,普陀区
5012970706350682,华池路17号,普陀区
5012970706350683,华池路19号,普陀区
5011000005475,华池路25号,普陀区
5016997576880028,华池路307号,普陀区
5011000007878,华池路311弄,普陀区
5010435656953724,华池路35号,普陀区
5011000006230,华池路381号,普陀区
5015166363152158,华池路45号,普陀区
5012970706350684,华池路58号,普陀区
5012970706350685,华池路58弄2号,普陀区
5011000011265,华沁家园,徐汇区
5011000001076,华沙一村,浦东新区
5011000003138,华沙二村,浦东新区
5011102208261,华泰中心,嘉定区
5020028827580640,华泰商务中心,嘉定区
5011000016595,华泰大厦,徐汇区
5011000002489,华泽新苑,松江区
5011000009441,华泾五村,徐汇区
5011000009191,华泾四村,徐汇区
5011000012943,华泾绿苑,徐汇区
5020038311260356,华泾路459号,徐汇区
5020027778520369,华泾龙瑞路商铺,徐汇区
5011000012798,华洲君庭,浦东新区
5012970706350737,华济路25-30号,徐汇区
5020031500334833,华济路81号,徐汇区
5011000012520,华浜二村,宝山区
5011000005172,华浜新村,宝山区
5012970706350672,华浜新村56号,宝山区
5012970706350673,华浜新村59号,宝山区
5012970569249287,华浦路109号,青浦区
5011000017942,华浩苑,黄浦区
5011102207173,华润万象城,闵行区
5011102209794,华润中央公园(浩翔路505弄),嘉定区
5011102209796,华润中央公园(浩翔路508弄),嘉定区
5013486557245169,华润中央公园(浩翔路98弄),嘉定区
5011000012259,华润中央公园(浩翔路99弄)(公寓),嘉定区
5011102209795,华润中央公园(浩翔路99弄)(别墅),嘉定区
5011000005392,华润中央公园(芳礼路99弄)(公寓),嘉定区
5011102209482,华润中央公园(芳礼路99弄)(别墅),嘉定区
5011102209955,华润中央公园(陈翔公路1588弄),嘉定区
5011102207764,华润商务楼,浦东新区
5011000014083,华润外滩九里,黄浦区
5011000017029,华润时代广场,浦东新区
5011000014068,华润置地橡树湾,杨浦区
5011000014571,华清名苑,虹口区
5011000010195,华港小区,徐汇区
5011000019570,华港花园,浦东新区
5011000016885,华源世界广场,普陀区
5011000009812,华滨家园,徐汇区
5011000014797,华滨新村,宝山区
5011000012359,华漕新村,闵行区
5011000003392,华漕苑,闵行区
5012970569249236,华灵路1885弄19号,宝山区
5012970569249237,华灵路1885弄20号,宝山区
5012970569249238,华灵路1885弄2号,宝山区
5012970569249239,华灵路1903号,宝山区
5012970569249240,华灵路1909号,宝山区
5012970569249241,华灵路1913号,宝山区
5012970569249242,华灵路1919号,宝山区
5020029658389142,华灵路1923号,宝山区
5012970569249244,华灵路1925号,宝山区
5012970569249245,华灵路1951号,宝山区
5012970569249246,华灵路1966号,宝山区
5020030427225424,华灵路845号,宝山区
5011000017390,华狮国际公寓,徐汇区
5020029470579742,华狮广场,黄浦区
5011000012016,华理苑,徐汇区
5011000014899,华瑞大厦,静安区
5011000017748,华生大厦,普陀区
5011000016353,华申大厦,浦东新区
5011000002833,华申大楼,杨浦区
5011000015521,华电公寓,黄浦区
5011000017806,华电商务楼,静安区
5011000005558,华电小区,长宁区
5011000012555,华盛名门,浦东新区
5020025034246304,华盛商业街,黄浦区
5011000012221,华盛国际商务花园,普陀区
5011000016057,华盛大公馆,黄浦区
5011000015728,华盛大厦,黄浦区
5011000017796,华盛大楼,静安区
5016389545929992,华盛小区,浦东新区
5011000010201,华盛新村,浦东新区
5020028027189903,华盛科技园,浦东新区
5012970569249334,华盛街10号,静安区
5012970569249335,华盛街162号,静安区
5020022438898421,华盛里,杨浦区
5012970569249336,华石路103号,徐汇区
5012970569249337,华石路50号,徐汇区
5012970569249338,华石路58号,徐汇区
5012970569249339,华石路8号,徐汇区
509821540057705,华祺大厦,静安区
5011000018132,华祺苑,静安区
5020022457777487,华祺苑商铺,静安区
5011000011871,华福新邨,徐汇区
5011000015306,华秀小区,长宁区
5012970569249387,华秀路185号,青浦区
5012970569249388,华秀路217号,青浦区
5020023930618127,华秋路193号,宝山区
5020023931667556,华秋路200号,宝山区
5012970569249288,华秋路202号,宝山区
5011000019433,华科东路180弄,青浦区
5011000009977,华科公寓,虹口区
5012970569249225,华科路795号,青浦区
5011102206394,华纺和成未来派,金山区
5011000017983,华纺小区,静安区
5011000018306,华经大厦,普陀区
5012970569249389,华绣路151号,浦东新区
5012970569249390,华绣路153号,浦东新区
5012970569249391,华绣路155号,浦东新区
5012970569249392,华绣路157号,浦东新区
5012970569249393,华绣路161号,浦东新区
5012970569249394,华绣路163号,浦东新区
5012970569249395,华绣路165号,浦东新区
5012970569249396,华绣路167号,浦东新区
5012970569249397,华绣路169号,浦东新区
5012970569249398,华绣路187号,浦东新区
5012970569249399,华绣路189号,浦东新区
5012970569249400,华绣路191号,浦东新区
5012970569249401,华绣路193号,浦东新区
5012970569249402,华绣路195号,浦东新区
5012970569249403,华绣路197号,浦东新区
5012970569249404,华绣路199号,浦东新区
5012970569249405,华绣路201号,浦东新区
5012970569249406,华绣路203号,浦东新区
5012970569249407,华绣路215号,浦东新区
5012970569249408,华绣路223号,浦东新区
5012970569249409,华绣路227号,浦东新区
5012970569249410,华绣路231号,浦东新区
5012970569249411,华绣路235号,浦东新区
5012970569249412,华绣路241号,浦东新区
5012970569249413,华绣路243号,浦东新区
5012970569249415,华绣路257号,浦东新区
5011000013283,华美一区,闵行区
5016389543047265,华美中路18号,闵行区
5016389545929739,华美中路1号,闵行区
5016389506370045,华美中路2号,闵行区
5016389495337174,华美中路3号,闵行区
5016389371080659,华美中路4号,闵行区
5016389495337416,华美中路5号,闵行区
509977363956339,华美中路6号,闵行区
5016389501103502,华美中路7号,闵行区
5016022511586889,华美西路10号,宝山区
509977363956347,华美西路11号,长宁区
5016389506370288,华美西路12号,闵行区
5016389506369985,华美西路13号,闵行区
5016389558274151,华美西路14号,徐汇区
509977363956003,华美西路15号,闵行区
5016389388383223,华美西路16号,闵行区
5016389506369675,华美西路17号,闵行区
5016389501103465,华美西路18号,闵行区
5011000020195,华美西路21弄,闵行区
5011000011601,华美路100弄,闵行区
5020022283708947,华美路151弄,闵行区
5015553444744142,华美达广场酒店,黄浦区
5011000000549,华美达酒店式公寓,杨浦区
5020022364454887,华联商厦,普陀区
5011000012204,华联大厦,虹口区
5011000015478,华能公寓,虹口区
5011000012582,华能城市花园,宝山区
5011000013287,华能时代花园,宝山区
5011000016558,华能联合大厦,浦东新区
5011102208164,华腾苑,青浦区
5020021005136706,华腾路1118号,青浦区
5014668442643673,华腾路867-873号,青浦区
5012970569249340,华腾路885号,青浦区
5011000005548,华舟公寓,静安区
5011000013198,华舟大厦,静安区
5011000012445,华航小区,长宁区
5011000017916,华苑大厦,徐汇区
5011000013672,华苑小区,长宁区
5011102207671,华茂苑,浦东新区
5012970569249253,华茂路08号,闵行区
5012970569249254,华茂路10号,闵行区
5014487863964091,华茂路12号,闵行区
5012970569249255,华茂路14号,闵行区
5012970569249256,华茂路16号,闵行区
5011000010031,华荣公寓,杨浦区
5011000003448,华莘花园,闵行区
5016389495337403,华莹山路450弄,松江区
5011000014342,华菁公寓,闵行区
5011000009644,华菱大厦,闵行区
5011000009265,华虹一公寓,闵行区
5011000017532,华虹公寓,虹口区
5020025940373389,华虹国际大厦,虹口区
5011000001950,华虹苑,虹口区
5011000016963,华融国际大厦,长宁区
5011000016737,华融大厦,浦东新区
509821540057297,华褀大厦,静安区
5011000013375,华西证券大厦,虹口区
5011386420997483,华观商住楼,浦东新区
5011000016550,华诚大厦,浦东新区
509821540057449,华谊工程有限公司办公楼,徐汇区
5011000014464,华谊星城名苑,杨浦区
5011000014910,华谊星城大厦,杨浦区
5011588639404433,华谊禄丰苑,嘉定区
5020021300871528,华谊逸品澜湾,嘉定区
5011102208375,华象大楼,静安区
5011000013807,华轩大厦,嘉定区
5011102208231,华辰东晶国际广场,浦东新区
5011000009043,华达大楼,黄浦区
5011000019519,华进公寓,虹口区
5011000018090,华通公寓,静安区
5011000018167,华通大厦,静安区
5011000012133,华邦佳苑,浦东新区
5011000012492,华都公寓,闵行区
5011000016556,华都大厦,浦东新区
5011000001591,华金资产,浦东新区
5011102206867,华钜御庭(一期),浦东新区
5011102206891,华钜御庭(三期)(公寓),浦东新区
5011102206890,华钜御庭(三期)(别墅),浦东新区
5011102206889,华钜御庭(二期)(公寓),浦东新区
5011000010985,华钜御庭(别墅),浦东新区
5011102208936,华铭大楼,杨浦区
5020023328462583,华银坊,闵行区
5011000008583,华银苑,闵行区
5011000016393,华闻国际大厦,长宁区
5011102206800,华阳中心苑,松江区
5011000018350,华阳公寓,长宁区
5011000007830,华阳四村,长宁区
5011000018611,华阳小区,长宁区
5011000003215,华阳小苑,长宁区
5016389543047186,华阳桥路12号,松江区
5012970569249422,华阳桥车香路190号,松江区
5011000012980,华阳苑,浦东新区
5016389495337395,华阳街10号,松江区
5016389506370160,华阳路167号,长宁区
5011000007576,华阳路172-298弄,长宁区
5011000007034,华阳路172弄,长宁区
5012970569249420,华阳路215号,长宁区
5011000007853,华阳路217号,长宁区
5011000006623,华阳路219号,长宁区
5016389506369871,华阳路221号,长宁区
5011000004010,华阳路223号,长宁区
5011000007195,华阳路224弄,长宁区
5011000006826,华阳路298弄,长宁区
5011000004482,华阳路60号,长宁区
5011000007650,华阳路66弄,长宁区
5011000012737,华阴小区,普陀区
5011043255890855,华阴路103号,普陀区
5016389495337247,华阴路105号,普陀区
5011102208530,华阴路107号,普陀区
5012970569249424,华阴路140号,普陀区
5012970569249425,华阴路144号,普陀区
5012970569249426,华阴路148号,普陀区
5011000006021,华阴路152弄,普陀区
5012970569249427,华阴路15号,普陀区
5012970569249428,华阴路184号,普陀区
5012970569249429,华阴路190号,普陀区
5012970569249430,华阴路194号,普陀区
5012970569249431,华阴路199号,普陀区
5012970569249432,华阴路19号,普陀区
5012970569249433,华阴路203号(商铺),普陀区
5012970569249434,华阴路215号,普陀区
5011000003727,华阴路292号,普陀区
5012970569249435,华阴路93号,普陀区
5011000018376,华阴路95号,普陀区
5011102208578,华阴路97号,普陀区
5011102208564,华阴路99号,普陀区
5011000003913,华陇建中小区,浦东新区
5011000016029,华院住宅小区,长宁区
5011000017202,华隆大厦,黄浦区
5013579217810105,华集公寓,虹口区
5020026690777886,华青路117号,青浦区
5011000014106,华飞公寓,浦东新区
5011000016339,华馨公寓,徐汇区
5011000015854,华馨小区,长宁区
5011000014427,华馨苑(公寓),宝山区
5011000002083,华馨苑(别墅),宝山区
5011000002376,华骥苑,青浦区
5011000012205,华高一村,浦东新区
5020022411638346,华高一村69-70号,浦东新区
5011000012924,华高二村,浦东新区
5011000004635,华高庭园,浦东新区
5011000017141,华高新苑,浦东新区
5011000014076,华高苑,浦东新区
5011000014605,华鹏花苑,宝山区
5012970569249261,华鹏路142弄134、136号,浦东新区
5012970569249262,华鹏路142弄16、18号,浦东新区
5012970569249266,华鹏路142弄50号,浦东新区
5012970569249267,华鹏路142弄52号,浦东新区
5012970569249268,华鹏路142弄54号,浦东新区
5012970569249269,华鹏路142弄56号,浦东新区
5012970569249271,华鹏路142弄82、84号,浦东新区
5012970569249272,华鹏路296号,浦东新区
5012970569249273,华鹏路34号,浦东新区
5012970569249274,华鹏路36号,浦东新区
5012970569249276,华鹏路42号,浦东新区
5012970569249277,华鹏路44号,浦东新区
5012970569249278,华鹏路52号,浦东新区
5012970569249279,华鹏路54号,浦东新区
5012970569249280,华鹏路60号,浦东新区
5012970569249281,华鹏路62号,浦东新区
5012970569249282,华鹏路64号,浦东新区
5012970569249283,华鹏路66号,浦东新区
5012970569249284,华鹏路68号,浦东新区
5012970569249285,华鹏路70号,浦东新区
5012970569249286,华鹏路74号,浦东新区
5011000011164,华鼎大厦,徐汇区
5011000019740,华鼎大楼,金山区
5011000016319,华鼎广场,徐汇区
5011000018009,华龙大酒店,静安区
5011000009272,华龙新苑小区,徐汇区
5011000013648,协作大厦,黄浦区
5020035157068298,协信莎玛长风,普陀区
5011000016169,协友公寓,杨浦区
5011000013253,协合紫薇园,徐汇区
5011000012449,协合花苑,长宁区
5011000011416,协和G品,静安区
5011000015402,协和公寓,徐汇区
5011000017045,协和大厦,静安区
5011000000615,协和家园,长宁区
5011000016597,协和小区(协和路699弄),长宁区
5011000003163,协和小区(延安西路1289弄),长宁区
5011000013433,协和海琴花园,松江区
5011000011377,协和苑,长宁区
5012970736496684,协和路716号,长宁区
5011000007209,协和里,黄浦区
5011102208385,协城大厦,静安区
5011000016343,协昌小区,徐汇区
5011000016717,协泰中心,长宁区
5011000014803,协虹苑,长宁区
5011000017101,协诚中心大厦,静安区
5011000002397,协通公寓,嘉定区
5011102208778,协通创展大厦,静安区
5011102208783,协通大厦,嘉定区
5012580453102410,卓信商务大厦,徐汇区
5011000015454,卓悦居,静安区
5020033906952677,卓维700创意园区,黄浦区
5011102208062,卓越世纪中心(商铺),青浦区
5011000020086,卓越世纪中心(青浦),青浦区
5011000018725,卓越时代广场,宝山区
5020026323586228,卓越维港,闵行区
5012970584453379,卖新公路2128号,松江区
5011000011816,南三小区,黄浦区
5020021613467695,南三支路70号,浦东新区
5011000020583,南东路19号,宝山区
5011000020582,南东路5号,宝山区
5011000020593,南东路61号,宝山区
5012970475926134,南东路7号,宝山区
509977363956237,南中街51号,闵行区
5011000007123,南中街52号,闵行区
5011000019923,南中街53号,闵行区
5015593845304523,南中街54号,闵行区
5010433090039441,南中街55号,闵行区
5012970475926052,南丹东路0139号,徐汇区
5012970475926053,南丹东路101-1号,徐汇区
5012970475926054,南丹东路101号-2,徐汇区
5012970475926055,南丹东路101号-3,徐汇区
5012970475926056,南丹东路103号,徐汇区
5012970475926057,南丹东路105号,徐汇区
5012970475926058,南丹东路106号,徐汇区
5012970475926059,南丹东路107号,徐汇区
5012970475926060,南丹东路108号,徐汇区
5012970475926061,南丹东路109号,徐汇区
5012970475926062,南丹东路111号,徐汇区
5012970475926064,南丹东路118号,徐汇区
5012970475926065,南丹东路118号-1,徐汇区
5014844019379976,南丹东路123号,徐汇区
5012970475926066,南丹东路125号,徐汇区
5012970475926067,南丹东路129号,徐汇区
5012970475926068,南丹东路135号,徐汇区
5012970475926069,南丹东路136号,徐汇区
5011000016639,南丹东路139号,徐汇区
5012970475926072,南丹东路145号,徐汇区
5012970475926073,南丹东路151号,徐汇区
5012970475926074,南丹东路180号,徐汇区
5012970475926075,南丹东路181号,徐汇区
5012970475926076,南丹东路182号,徐汇区
5012970475926078,南丹东路203号,徐汇区
5012970475926079,南丹东路205号,徐汇区
5012970475926080,南丹东路207号,徐汇区
5012970475926081,南丹东路209号,徐汇区
5012970475926082,南丹东路223弄9号,徐汇区
5011000003073,南丹东路255号,徐汇区
5012970475926084,南丹东路265号,徐汇区
5012970475926085,南丹东路275号,徐汇区
5012970475926086,南丹东路28号,徐汇区
5012970475926087,南丹东路29号,徐汇区
5012970475926089,南丹东路348号,徐汇区
5012970475926091,南丹东路366号,徐汇区
5012970475926092,南丹东路376号,徐汇区
5012970475926093,南丹东路37号,徐汇区
5012970475926094,南丹东路551号,徐汇区
5012970475926095,南丹东路75号,徐汇区
5012970475926096,南丹东路77号,徐汇区
5012970475926097,南丹东路85号,徐汇区
5012970475926098,南丹东路89号,徐汇区
5012970475926099,南丹东路8号,徐汇区
5012970475926100,南丹东路99弄103号,徐汇区
5011000004513,南丹公寓,徐汇区
5011000016390,南丹大楼,徐汇区
5011000015570,南丹小区,徐汇区
5011000007542,南丹路128弄,徐汇区
5012970475926101,南丹路136号,徐汇区
5012970475926102,南丹路140号,徐汇区
5020021107934651,南丹路142.146号,徐汇区
5012741985448133,南丹路148号,徐汇区
5020035344965595,南丹路169号,徐汇区
5020027548794621,南丹路183号,徐汇区
5012970475926105,南丹路211号,徐汇区
5011000016841,南丹路265号,徐汇区
5012970475926106,南丹路300号,徐汇区
5012970475926107,南丹路331号,徐汇区
5012970475926108,南丹路336号,徐汇区
5012970475926109,南丹路338号,徐汇区
5012970475926110,南丹路33弄6号,徐汇区
5012970475926111,南丹路340号,徐汇区
5012970475926112,南丹路342号,徐汇区
5020027546693645,南丹路343号,徐汇区
5012970475926113,南丹路344号,徐汇区
5012970475926114,南丹路345号,徐汇区
5012970475926115,南丹路352号,徐汇区
5012970475926116,南丹路354号,徐汇区
5014034320502033,南丹路356号,徐汇区
5012970475926117,南丹路357号,徐汇区
5012970475926118,南丹路360号,徐汇区
5012970475926119,南丹路363号,徐汇区
5012970475926120,南丹路367号,徐汇区
5012970475926121,南丹路370号,徐汇区
5012970475926122,南丹路376号,徐汇区
5012970475926123,南丹路378号,徐汇区
5012970475926124,南丹路380号,徐汇区
5012970475926125,南丹路382号,徐汇区
5013807541563090,南丹路384号,徐汇区
5011000016853,南丹路386号,徐汇区
5012970475926126,南丹路387号,徐汇区
5012970475926127,南丹路388号,徐汇区
5012970475926128,南丹路394号,徐汇区
5012970475926129,南丹路396号,徐汇区
5012970475926130,南丹路398号,徐汇区
5012970475926131,南丹路39号,徐汇区
5012970475926133,南丹路东路131号,徐汇区
5012970675941929,南乐路238号,松江区
5011000009074,南二街坊,浦东新区
509821540057455,南亚苑,浦东新区
5011000009623,南交小区,徐汇区
5012970475926187,南京东路0324号,黄浦区
5020031225445937,南京东路120号,黄浦区
5012970475926189,南京东路136号,黄浦区
5020027749150440,南京东路138号,黄浦区
5011000000919,南京东路146弄,黄浦区
5016389495337806,南京东路150号,黄浦区
5012970475926192,南京东路300号,黄浦区
5012970475926193,南京东路34号,黄浦区
5012970475926194,南京东路353号,黄浦区
5012970475926195,南京东路377号,黄浦区
5012970475926196,南京东路378号,黄浦区
5012970475926197,南京东路386号,黄浦区
5012970475926199,南京东路388号,黄浦区
5011000005564,南京东路470号,黄浦区
5012970475926204,南京东路500号,黄浦区
5011000004147,南京东路545弄,黄浦区
5012970475926207,南京东路597号,黄浦区
5012970475926208,南京东路600号,黄浦区
5012970475926209,南京东路616号,黄浦区
5012970475926211,南京东路635号,黄浦区
5012970475926212,南京东路666号,黄浦区
5012970475926213,南京东路66号,黄浦区
5012970475926214,南京东路692号,黄浦区
5012970475926216,南京东路80号,黄浦区
509821540319556,南京东路98号,黄浦区
5011102208350,南京大楼,黄浦区
5012970475926218,南京西路1001号,静安区
5013990793874388,南京西路1041号,静安区
5011000006889,南京西路1147-1167号(单),静安区
5011000005442,南京西路1205号,静安区
5012970475926221,南京西路1333号,静安区
5012970475926222,南京西路1367号,静安区
5012970475926223,南京西路1371号,静安区
5012970475926224,南京西路1375号,静安区
5012970675941853,南京西路1377号,静安区
5012970675941856,南京西路1490号,静安区
5011000009300,南京西路1522弄,静安区
5012970675941858,南京西路1567号,静安区
5012970675941859,南京西路1576号,静安区
5011000006941,南京西路15弄,黄浦区
5012970675941860,南京西路1618号,静安区
5012970675941861,南京西路1678弄21号,静安区
5012970675941862,南京西路1678弄23号,静安区
5012970675941863,南京西路1686号,静安区
5012970675941864,南京西路1699号,静安区
5012970675941866,南京西路1718号,静安区
5012970675941867,南京西路1778号,静安区
5011000007096,南京西路178号,黄浦区
5012970675941869,南京西路179号,黄浦区
5012970675941870,南京西路1818号,静安区
5012970675941871,南京西路1856号,静安区
5011000006731,南京西路1882弄,静安区
5012970675941872,南京西路1887号,静安区
5011311912333375,南京西路1901-1903号,静安区
5012970675941873,南京西路1901号,静安区
5012970675941874,南京西路1903号,静安区
5011000010118,南京西路1907号,静安区
5012970675941875,南京西路1909号,静安区
5011000010509,南京西路1911号,静安区
5011000007751,南京西路1915弄,静安区
5016389495337037,南京西路1917号,静安区
5011000003144,南京西路1955弄,静安区
5012970675941877,南京西路1978号,静安区
5012970675941878,南京西路1984号,静安区
5011000011715,南京西路1984弄,静安区
5012970675941879,南京西路198号,黄浦区
5012970675941880,南京西路19号,黄浦区
5012970675941881,南京西路2011号,静安区
5011000011317,南京西路2028弄,静安区
5012970675941882,南京西路2068号,静安区
5012970675941883,南京西路226号,黄浦区
5012970675941885,南京西路2888号,黄浦区
5012970675941887,南京西路35号,黄浦区
5012970675941888,南京西路371号,黄浦区
5012970675941889,南京西路378弄387号,黄浦区
5012970675941890,南京西路389号,黄浦区
5012970675941892,南京西路410号,黄浦区
5012970675941893,南京西路456号,黄浦区
5020029538736843,南京西路469号,黄浦区
5012970675941896,南京西路579号,静安区
5011000011419,南京西路581号,静安区
5012970675941899,南京西路588号,静安区
5012970675941900,南京西路592号,静安区
5012970675941901,南京西路595号,静安区
5013671650046262,南京西路604号,静安区
5012970675941902,南京西路608号,静安区
5012970675941903,南京西路612弄50号,静安区
5012970675941904,南京西路616号,静安区
5012970675941905,南京西路618号,静安区
5012970675941906,南京西路620号,静安区
5012970675941907,南京西路624号,静安区
5012970675941908,南京西路628号,静安区
5012970675941910,南京西路694号,静安区
5012970675941911,南京西路701号,静安区
5012970675941912,南京西路702号,静安区
5012970675941913,南京西路737号,静安区
5012970675941914,南京西路760号,静安区
5020022836482161,南京西路762号,静安区
5011000007760,南京西路76号,黄浦区
5012970675941915,南京西路790号,静安区
5011000006454,南京西路820弄,静安区
5011000017848,南京西路860弄,静安区
5012970675941918,南京西路864号,静安区
5012970675941919,南京西路866号,静安区
5012970675941920,南京西路873-881号,静安区
5012970675941922,南京西路887-893号,静安区
5012970675941923,南京西路887号,静安区
5012970675941924,南京西路889号,静安区
5012970675941925,南京西路919号,静安区
5011000003134,南京西路951弄,静安区
5011000007556,南京西路972弄,静安区
